Unique_SMILES	Mol_ID
CN1C=C(C=C1C(N)=O)S(=O)(=O)N2CCCC(C2)C(=O)O	Z319554150
COC=1C=CC=C(C1)C(CNC(=O)C=2C=NNC2)N(C)C	Z432052826
NC=1N=CN=C2C1N=CN2CC(=O)NC=3C=CC(Br)=CC3	Z994883542
O=C(O)C1(CCOC1)NC(=O)COC=2C=CC(Cl)=CC2Cl	Z1251087879
O=C(NCC1CCN(C1)C2CC2)C3=NNC=4C=CC=CC34	Z403717242
CC1=CC(=NN1)C2CCCN(CC3=NC=C(O3)C(C)C)C2	Z1269666671
CC1CCN(C(=O)C=2C=CC=C(C2)C(N)=O)C(C1)C(=O)O	Z1728779507
NC(=O)CC[C@H](NC(=O)C1CC=2C=CC=CC2C1)C(=O)O	Z1888412828
CC=1C=CC(=CC1F)CNC(=O)CN2CCCC(C2)C(=O)O	Z424758580
Cl.CC(NC(=O)CN1CCCC(C1)C(=O)O)C=2C=CC(F)=CC2	Z1695970480
NC(=O)NCC=1C=CC(=CC1)C(=O)NC2(CCSC2)C(=O)O	Z839883994
O=C(O)CCC1CCCCN1C(=O)C2=NNC=3C=CC=CC23	Z1609737531
COC=1C=CC(=CC1OC)CC(=O)NC2(CCOC2)C(=O)O	Z1251086559
CC(C)N1C(=O)NC2(CCN(CCCC=3C=NNC3)C2)C1=O	Z1268945101
NC(=O)CCC(NS(=O)(=O)C1=CC=CC(=C1)C(F)(F)F)C(=O)O	Z45719743
COC1CC(C(=O)O)N(C1)C(=O)C=2SC=3C=C(Cl)C=CC3C2Cl	Z398949418
O=C(O)C=1C=CC(=CC1)CCNC(=O)C=2C=CC=3NN=NC3C2	Z445201442
CCOC=1C=CC(=CC1CO)NC(=O)C2CC=CCC2C(=O)O	Z641482762
NC(=O)CC[C@H](NC(=O)CN1C(=O)OC=2C=CC=CC21)C(=O)O	Z756457514
CC1=NNC(C)=C1CC(=O)N2CC=3C=CC=CC3C(C2)C(=O)O	Z1259026321
NC=1N=CN=C2C1N=CN2CCCOC=3C=CC=4OCOC4C3	Z1276620673
CCN1C=CN=C1CN2CCN(CC2)C=3C=CC4=NN=CN4N3	Z1139269144
FC(F)(F)C1=CC(=NN1)C2CCCN(CCN3CCOCC3)C2	Z1269662376
COC=1C=CC=C2CC(CCCC12)NC=3C=C(C)N=C(CO)N3	Z3078490197
OC[C@]1(CNC=2N=CN=C3NN=CC23)COC[C@@H]4CCCN41	Z3079553748
CC1=NNC(C)=C1CC2=NN=C(N2C)N3CC(CC3C)C=4C=CC(C)=CC4	Z3094628199
CCN1C(=NN=C1N2CCN(CC2)C(C)(C)COC)C3=NN=CN3	Z3098380205
CCN1C(CCC=2C(C)=NNC2C)=NN=C1N3CCC4(CCNC4=O)CC3	Z3097937890
CCN1C(=NN=C1N2CCC(C2)C3CCCC3)C(N)=O	Z3098597217
NC=1C=CN2N=CC(C(=O)NCC3COCCO3)=C2C1	Z3100314589
NC1CCOC2(CC(C2)C(=O)NC=3C=CC(=NC3)N4C=CC=N4)C1	Z3102672205
NCC=1C=CC2=NC(=CN2C1)C(=O)N3CCCC(C3)C4=NC=5CCCCC5S4	Z3105435004
CN1N=C(C=C1CNC(=O)C2CC3CC(N)C3C2)C(F)(F)F	Z3135459628
CC1=NC=2C(=CC=NC2N1)C(=O)NC3CC(N)C43CCC4	Z3138319445
Cl.CCC(CC(=O)NC=1C=CC=CC1CN)C=2C=CC=CC2	Z3331639959
NC1CC(C1)NC(=O)C2=CSC(=N2)C=3C=CC=NC3	Z3140932470
CN(C)C=1C=CC=C2SC(=CC12)C(=O)NC3=NN(C)C=C3CN	Z3143696032
NC1CC2CC(CC12)C(=O)NC=3C=NC=4NN=CC4C3	Z3145531906
CC(N)CC=1C=CC=C(C1)C2=CC=C(S2)C(N)=O	Z3159226832
CC=1C(=NNC1C(=O)NC(C)(C(=O)O)C=2C=CC=CC2)C(F)(F)F	Z3173090606
CC(=O)N1CCC(CC(C)C)(CC1)C(=O)O	Z3173672124
O=C(O)C(F)(F)F.O=C(O)C1CC2CCC1N2C(=O)C3=CC=CC(=C3)N4C=CN=C4	Z5098739226
CC(NC(=O)NC1=CNN=C1C2=NC=CS2)C3CN(C)CCN3C	Z3175554707
CC1CC2CCC(CN2C1)C(=O)NC=3C=CC=C(C3)NC(N)=O	Z3184805226
O=C(O)C1C2CC1(CC2)C3=CN=CS3	Z3196468943
CCN1C(=O)CC(C(=O)NC2=NC=C(S2)C(=O)NC)C1C=3C=CC=C(C)C3	Z3210023221
CCN1C=NC=C1CNC2=CN=C(C=N2)C(=O)O	Z3212135778
Cl.COC=1C=CC=2CC(NC2N1)C(=O)O	Z3267908929
CC1=C(C=NN1C)C=2C=C(C=C3C(=O)NCCOC23)C(=O)O	Z3256640080
CCC(NC(=O)NC1=CNN=N1)C=2C=CC=3OCCOC3C2	Z3268555643
O=C(O)[C@@H](CC1=CNC=N1)NC(=O)CC2OCC=3C=C(Cl)C=CC32	Z3268556066
O=C(O)C(F)(F)F.NC1(CC2=NC(=NO2)C3=NN=CN3)CCSC1	Z4927732279
O=C(O)C1CC2(CCCC2)CN1C(=O)CCNC(=O)C3=CC=CO3	Z3275680263
O=C(CCC1=NC=CN1)N2CCC(CC2)C3CCCN(CC3)C(=O)C=4C=CNN4	Z3299544122
CC1(CNC(=O)C2=CC(C#N)=CN2)CN(CCO1)C(=O)C=3C=CC(F)=CC3F	Z3299566747
CC=1N=CC=NC1C(C)N2CCN(CC2)C3=NC=4C=CC=NC4S3	Z3310103953
COC(=O)C1(CCC1)C2(O)CCN(CCCN3C(=O)NC4=CC=CC=C43)C2	Z3315462194
O=C(O)C1(CNC=2C=NC=CN2)CCCO1	Z3326370372
Cl.CC(N)CN1C=C(C=N1)C(=O)O	Z3464898243
CCN1CCC(CC1)NC(=O)CN2C=C(N=N2)C3=CC=NC(C)=C3	Z3343198115
CN1N=CC=C1C(O)CN2C=C(N=N2)C=3C=CC(=CC3)C(F)(F)F	Z3343924986
O=C(O)C1(O)CCCN(C1)C=2N=CC=C3SC=CC23	Z3346941429
OCC=1C=CC(=CC1CO)C=2C=NC=C(C2)OCCCN3CCCC3	Z3347755924
CCN1C=C(Cl)C(CN2CCC=3C(=CC=CC3C2)C(=O)O)=N1	Z3351289839
CC(C)(C)C1=CNC(CN2CCC(CC2)C=3C=C(ON3)C(=O)O)=N1	Z3351340336
CC(CC(=O)O)N(CCO)CC=1NN=CC1Br	Z3351606987
O=C(O)C(F)(F)F.CC=1N=NSC1CN(C)C(C(=O)O)C=2C=CC(=CC2)C(F)(F)F	Z8657923016
C[C@@H]1COC[C@H](C(=O)O)N1CC=2C=COC2 |&1:1,5,r|	Z3351704896
O=C(O)C(F)(F)F.CC1CN2N=C(C=C2CN1CC3=CN=C4CCCCCN34)C(=O)O	Z8753995297
O=C(O)C(F)(F)F.C[C@H](NCC1=CC(=NN1)C=2C=CN=CC2)C3=CC=C4OC(C)CC4=C3	Z7701555182
CC=1N=CC(C2=NOC(=N2)C3(F)CCOC3C)=C(N)N1	Z3367728688
CN(C)CCN1CC(CC1=O)C(=O)NC=2C=CC=3N=CN(C)C3C2	Z3368481498
Cl.NCCC(O)(C1=NC=CO1)C(F)(F)F	Z3400152551
CC1=NNC=2N=C(C)C=C(C(=O)NC3CCC=4C=C(C=CC43)CN)C12	Z3386301324
O=C(O)[C@@H]1CN(C[C@H]1CC=2C=CC=CC2)C(=O)C3CCCC=4C=NNC43 |&1:3,7,r|	Z3390668703
O=C(O)C12CCC(CC1)(C2)C(=O)NCCOC=3C=CC=CC3O	Z3391087438
COC1(CN(C1)C=2N=C(C)N=C3NN=CC23)C=4C=CC=CC4	Z3392335160
NC=1C=C2CN(CCCN2N1)C=3N=CN=C4CCCCC34	Z3393504509
CC(=O)NC[C@@H]1CN(C[C@H]1C2=CN=CN2C)C=3C=CC=C(C3C#N)N4C=CC=N4 |&1:5,9,r|	Z3396066133
O=C(NCCC1CN(C=2N=CN=C3NN=CC23)C=4C=CC=CC41)C5CCN6C=NC=C6C5	Z3396342556
CCC(C)N1N=CC(NC(=O)NCC=2C=CC=3OC(N)=NC3C2)=C1C	Z3409707898
CC1=NNC=2N=CC(=CC12)NC(=O)C=3C=CC=4NC=CC4N3	Z3409763793
CC=1N=C(N)N(N1)C2CCN(CC(=O)OC(C)(C)C)CC2	Z3411116161
CO[C@H]1C[C@@H](CNC(=O)C=2C=CN=C(C2)C3=NC=CN3)N(C1)C4=CC(C)=NC=N4	Z3414600425
CCC1=NC(=NN1)C=2C=CC(=CC2)C(=O)N3CCC4=C(C=NN4C)C3C(N)=O	Z3416717563
O=C(NCCC1=CNN=N1)C2=CC=C3CNC(=O)NC3=C2	Z3482430157
CN1C=C(C=N1)CC(C)(C(=O)O)N2C=NC=3C=CC=CC32	Z3486118830
O=C(CC1NC(=O)C=2C=CC=CC21)NCC3=NC(=CS3)C=4C=CN=CC4	Z3486644412
Cl.Cl.NCC1=CC2=CC(=CN=C2N1)C(=O)O	Z3775777060
[K+].COC1CN(CC(O)CC2=CC=CC(F)=C2)C(C)(C1)C([O-])=O	Z4916896265
O=C(O)C1(CF)CCN(CCC2=CC=NS2)C1	Z3495302008
O=C(O)C(F)(F)F.O=C(O)C12CN(CC3=CN=C4CCCCCN34)CC2CCOC1	Z8760542515
O=C(O)C(F)(F)F.CN1C=C(C=N1)CC2=NOC(CC=3C=CC(=CC3)N4CCOCC4)=N2	Z9141965054
CC=1C=C(F)C=CC1N2CCCC(C2)NC(=O)C=3C=C(NN3)C(=O)O	Z3523598351
O=C(O)CCC=1C=CC=CC1C(=O)NC[C@@H]2CCC[C@@H]2O	Z3510391676
CN(CCC(C=1C=CC=CC1)C(F)F)CCN2C=NC3=C(N)N=CN=C32	Z3516339376
N[C@@H]1CCCC[C@@H]1NC(=O)C2=CC=CN3N=CC=C23	Z3522718271
CN(C(=O)C=1C=NN(C1N)C=2C=CC(F)=CC2)C3CCCC3	Z3524459116
CC(C)(C)C1=CC(NC(=O)C2=CC(CN)=NN2)=C3N=CC=CC3=C1	Z3550717257
CN1C=C(NC(=O)CC2COC(CN)C2)C(=N1)C(F)F	Z3551130829
CC1CC(CC(=O)NC2=CC=C3OC(=CC3=C2)CO)C(C)O1	Z3551500511
CC=1C=C(C=C2N=NNC12)C(=O)N3CCN(CC=4C=NNC4)CC3	Z3553552859
CN(CCCN1C=NC2=C(N)N=CN=C21)C(=O)CC3(C)CCCO3	Z3553658723
CCOC=1C=CC=CC1C2CCN(CC2)C3=NC=4C(=O)NC(=O)N(C)C4N3	Z3556738936
CC1=NNC=2N=CN=C(C12)N3CCCCCCCC3	Z3558774709
CC=1C=C(C=CN1)C(C)NS(=O)(=O)C=2C=CC(C(=O)O)=C(C)C2	Z3570674769
Cl.NCC(O)CC1CC1C(=O)O	Z5398084971
CC(CC1=CN=CN1)C(=O)N2CCCC3C=4N=CN(C)C4CCC32	Z3584462918
CN1N=C(CNC(=O)C2CCC=3NN=CC3C2)C=4C=CC=CC4C1=O	Z3593041236
O=C(O)COCCC=1C=CC(=CC1)C=2C=CC=3OCCNC(=O)C3C2	Z3600619236
CC1=CC(=NN1C)C(=O)NC2=NC=3CCN(CC3S2)C(=O)C=4C=C(C)N(C)N4	Z3623365633
CC1(C)CC(CC1(C)C)(C(=O)O)N2C=CN=N2	Z3630119835
O=C(O)C(F)(F)F.CC1(C)COC(CN1CC2=CNN=C2C3=CC=CS3)C(=O)O	Z8763259886
CCC=1C=CC(=CC1)C2=NC(CN3CCC(C#N)(C3)C(N)=O)=C(C)O2	Z3651332420
C1=CC(=NN1)C=2C=CC=C(C2)NCC=3C=CC(=NC3)C4CC4	Z3668902515
CC=1N=CNC1CN2CC(CC(=O)N(C)C(C)C3=CC=CN=C3)OCC42CCC4	Z3675827741
N#CC=1C=CN=C(N[C@@H]2CC(CN3C=CN=C3)C[C@H]2O)C1Cl |&1:8,18,r|	Z3686325368
CC1=CC(N[C@@H]2CC(CN3C=CN=C3C=4C=CC=CC4)C[C@H]2O)=C(C)N=N1 |&1:5,21,r|	Z3686367199
CN(C)C[C@H]1C[C@@H](O)CN1C2=CC(=NC=N2)N3CCC=4C=NNC4C3	Z3686659480
C[C@@H]1CC=2C(=NN(C)C2[C@H](C)O1)C(N)=O |&1:1,9,r|	Z3686668013
O=C(O)C(F)(F)F.CN(C)C[C@H]1C[C@@H](O)CN1C=2C=C(N=CN2)N3CC=4C=CC(O)=CC4C3	Z7630687344
CN(CCC=1C=CC=CC1)CC(=O)N2CCC(C3CC3)C2C4=NNC(=O)N4C	Z3686719620
O=C(N[C@@H]1CC(CN2C=CN=C2)C[C@H]1O)C3=CC(F)=CN3 |&1:3,13,r|	Z3687063770
O=C(N[C@@H]1CC(CN2C=CN=C2)C[C@H]1O)C3=CN=C4OC=CC4=C3 |&1:3,13,r|	Z3687067369
CC1=CNC=2N=CC(=CC12)C(=O)N[C@@H]3CC(CN4C=CN=C4)C[C@H]3O |&1:13,23,r|	Z3687067833
O=C(O)C1=NNC=2C=CC(=CC12)C(=O)NCC=3C=CNN3	Z3689327671
CN(CC1=CN=C2C=CC(Cl)=CN12)C(=O)[C@@H](N)CC3=CNC=N3	Z3698897402
CC=1C=C(N=C(N1)C2CC2)NC[C@H](C)NC(=O)C=3N=CC=NC3N	Z3714213793
CCOC=1C=CC(NC(=O)C2=CC=CN3N=NN=C23)=C(C1)C(N)=O	Z3718279215
NC=1N=CC=NC1C(=O)NCC(O)CNC(=O)C2CC32CC3	Z3723675055
CC1=CC=C(O1)C2=NNC=C2CNC=3C=NC=4NN=CC4C3	Z3765895075
NC1CC(O)CN(C1)C2=NN=C(CC=3C=CC(Cl)=CC3)S2	Z3774298976
CC(C1=NC=C(O1)C=2C=CC=CC2)N3CC(CC3=O)C(=O)O	Z3774482033
O=C(O)C(F)(F)F.COC=1C=C(CN2CC=3C=CC(O)=CC3C(C2)C(=O)O)SN1	Z8765934701
CC=1C=C(C=CN1)C=2C=CC=C(C2)CC3(CCOC3)C(=O)O	Z3775952456
CC1CC(CO1)(C(=O)O)N2N=NC(=N2)C3(CCC3)C=4C=CC=C(F)C4	Z3779598114
NC1CC2CC1CC2NC(=O)C=3N=CC=NC3C4=NC=5C=CC=CC5S4	Z3798246492
O=C(O)C(F)(F)F.COCC1=NN=C(O1)C23CCC2CCN3CC(=O)NCC=4C=CC=CC4C	Z3889625898
CN(C)CCN(CC1=NC=CN1C)C(=O)C(N)CC=2C=CNN2	Z3799940485
COC[C@@H](CC(=O)O)NS(=O)(=O)C=1SC=C(Cl)C1Cl	Z3808461191
O=C(O)C(NC(=O)N1CC=C(Br)CC1)C2=CSC=N2	Z3808497563
O=C(O)C(F)(F)F.C[C@@H](NC1=CC(=NC=N1)C(=O)O)C=2C=COC2	Z8470826664
OCC1C=2C=C(Br)C=CC2CCN1C=3N=CN=C4NN=CC34	Z3833145123
CC(NC(=O)C(N)CC1=CC=CO1)C(O)C=2C=CC=C(F)C2	Z3865816957
O=C(O)C1C=2C=COC2CCN1CC3CCCC(O3)C=4C=CC=CC4	Z2899113887
CN(C)CCC1CCN(C1)C2=CC=C3N=CC=CC3=C2[N+]([O-])=O	Z2900717434
O=C(NC=1C=NC=2NC=CC2C1)C3(CCOCC3)C=4C=CC=CC4	Z2900718546
NC=1N=NN(CC(=O)NCCNC=2N=CC(Cl)=CC2Cl)N1	Z2900720058
CN(CCO)C(C(=O)O)C1=CC=CC(Br)=C1	Z2904410504
O=C(O)C(NC(=O)CC1=CC=CC=2C=NC=CC12)C3CCCOC3	Z2910804515
CCC(NC(=O)CN1C=CN=C1C)(C(=O)O)C=2C=CC(Cl)=CC2	Z2910887861
CCC(NC(=O)C1=NNC=C1C)(C(=O)O)C=2C=CC(Cl)=CC2	Z2910888130
CN1C=NC=C1[C@@H]2C[C@H]2C(=O)NC3(CC(=O)O)CCCOC3 |&1:6,8,r|	Z2910950918
O=C(O)[C@H]1CN(C[C@H]1C=2C=CC=CC2)C(=O)CO |&1:3,7,r|	Z2911085152
C=CCN1C=C(N=N1)C(=O)N2CCCC2(CC=3C=CC=CC3)C(=O)O	Z2911387704
O=C(O)C1C=2C=COC2CCN1C(=O)CC3=CC=NN3	Z2911447218
COC1CN(C(=O)C2=CC=C(N=C2C)C3CC3)C(C)(C1)C(=O)O	Z2911510989
COC=1C=CC(Br)=C(C1)C(C(=O)O)N(C)C(=O)C2CC2	Z2911952748
O=C(O)C(F)(F)F.O=C(O)[C@H]1[C@H]2CCN(C[C@@H]12)C(=O)C3=CSC(=N3)NC=4C=CC=CN4 |&1:10,11,16,r|	Z5095195579
O=C(O)C1C=2C=CC=CC2OCCN1C(=O)C3CCC(O)CC3	Z2912213119
O=C(O)CCC=1C=CC=CC1C(=O)N2CCC(CN3C=NC=N3)CC2	Z2912855911
CC1=NN(C)C(C)=C1CCC(=O)N2CC3=CNN=C3C(C)C2	Z2916191967
CC(C)CCN1N=CC(C2=NOC(CCC=3C=NC=C4C=CC=CC34)=N2)=C1N	Z2924721470
CN1CCC1CNC(=O)C=2C=CN=C3NC=NC23	Z2932357235
Cl.NCC=1C=CC(=CC1)C2=NOC(=N2)C(F)(F)F	Z2941379041
O=C(O)C1C[C@H]2C[C@@H](NC(=O)C3=CC=NN3)[C@H]2C1 |&1:5,7,16,r|	Z2936868655
COC=1C=C(F)C(=CC1OC)C(C)NCC=2C=CC=3ON=C(N)C3C2	Z2936890179
CN1C[C@@H]2CN(C[C@]2(C)C1)C3=NN=NN3C |&1:3,7,r|	Z2938337507
CCC=1C=C(N=C(CC)N1)N2CCC(C2)C=3C=C(O)N=C(N)N3	Z2941715083
CC[C@@H](CC(=O)O)NC(=O)C=1C(O)=CC=CC1C	Z2944415901
CN(CCC1=CC=NS1)CC2=NC=3C=CSC3C(=O)N2	Z2948802969
CCN(CC)CC1CCN(C1)C(=O)NC=2C=CC3=NC=CN3C2	Z2948926157
CC1=NNC=2N=CC(=CC12)NC(=O)C3=CN=C(CC(C)C)S3	Z2950119070
C1=NN=C(N1)C2CCN(CCC3=CSC=N3)CC2	Z2951233181
OC(CN1CCC[C@H]1C2=NC=NN2)C=3C=CC=CC3F	Z2951269884
CC=1C=CC=C(C1)C(O)CN2CCC(CC2)N3C=C(N=N3)C(N)=O	Z2951339674
CC=1N=C(CN2C3CCC2C=4C=NNC4C3)OC1C	Z2951593714
CN1CC[C@H]2CN(CCC=3C=CC(=CC3)C(N)=O)C[C@H]2C1 |&1:4,19,r|	Z2951825211
CC1=NNC(=N1)N2CCN(CC(=O)NC3=NC=CS3)CC2	Z2952186330
CC1=NNC(=N1)N2CCN(CC2)C(C)C=3N=C(C)C=C(O)N3	Z2952189860
CC1=CON=C1CN2CCN(CC2)C3=NC(C)=NN3	Z2952191862
CC1=NN(C)C(NC(=O)NCC2CCCN2CC(F)F)=C1Cl	Z2952460488
CC=1C=C(N=C(C)N1)NC(=O)NCC2=NC(=CS2)CN(C)C	Z2952985426
CCN1C=NC=2CN(CCC21)C(C)C(=O)NC=3C=CC(=CC3)C(N)=O	Z2955073319
CCCN1N=CC=C1NC(=O)CN2C[C@H]3CCC[C@]3(C2)C(N)=O |&1:14,18,r|	Z2955953297
CC1=NNC2=C1CCCN2CC(=O)NC3=NC=CS3	Z2956788810
O=C(CC1CCC(=O)NC1)NC2=CNN=N2	Z2958878291
CC1=NN=C2NN=C(NC(=O)C3(CCCO3)C=4C=CC=CC4)C2=C1C	Z2959666780
CN(C)[C@@H]1C[C@H](CNC(=O)C2=CNC(=O)C(=C2)C(F)(F)F)C1	Z2960695356
O=C(NCC1=NN=C(CO)N1)C=2C=CC(=C(F)C2)C(F)F	Z2961044058
O=C(NCCC=1C=NC=2C=CC=CC2C1)C3=NN4CCCNC4=N3	Z2961863533
CC(C)(C)OC(=O)C1CC2(C1)CCC(CNC(=O)C3CCCC=4NN=CC43)O2	Z2962088968
CC=1NN=C2N=CC(=CC12)C(=O)N3C[C@H]4CC[C@H]4C3	Z2964264280
O=C(NC1CC21CC(O)C2)C=3C=C(C=CN3)C=4C=NC=5NC=CC5C4	Z2964985430
CN1N=NC=2C(=CC=NC21)C(=O)N[C@H]3CCC[C@H]3N4C=CN=C4 |&1:13,17,r|	Z2965018113
CC(C)C1=NC=2CN(CCC2N1C)C=3N=CC=C4NC=NC34	Z2969381016
CCC1=CNC=2N=CN=C(C12)N3CC(C)(O)C3	Z2970608581
COC=1C=CC(=CC1C=2C=C(C=CC2OC)C=3C=CN=CC3)CC(CN)CO	Z2981959566
OC(CN1C=CC=N1)CN2N=NC(=N2)C3=CSC=N3	Z2983055475
CC1CCN(CC(O)CN2C=NC3=C(N=CN3C)C2=O)CC1	Z2983061264
NC(=O)CC1CC(C1)N2N=NN=C2N3CCCC3C=4C=CSC4	Z2990952005
FC=1C=CC(=CC1C=2N=CNN2)NCC3=NC=CN3C4CC4	Z2993167129
CN1N=C(C=C1CN2CCC=3OC=CC3C2C(=O)O)C(F)(F)F	Z2996651570
O=C(O)C1C=2C=CC=CC2OCCN1CCN3CCCCC3	Z2996682225
CCC1=NOC(C)=C1CN2CCOC=3C=CC=CC3C2C(=O)O	Z2996682752
OC=1C(Cl)=CC(Cl)=CC1C2=NC(COCC3CCOC3)=NO2	Z2997277416
OC1CCN(CC1)C=2N=CC(=CN2)C=3C=NC=4C=NNC4C3	Z2998207320
CC=1C=C(C=C(N)N1)C=2C=CC(=CC2)C(C)N3CCNCC3	Z2998228773
CC(=O)N1C=2C=CC(=CC2CC1(C)C)C=3C=CC=4NC(=O)C(N)CCC4C3	Z2998289523
Cl.COC(=O)C1=CN=C2CC(CN)CCN12	Z3352755301
CC=1C=C(C=C(C1C)S(=O)(=O)N(C)C[C@@H](C)O)C(=O)O	Z3008649416
CS(=O)(=O)N1CCCCC1C(=O)NC=2C=NC=3NN=CC3C2	Z3016311145
C=1C=NC(=CN1)NCCC2=NC=3CCOCC3S2	Z3016332884
CC(NC1=NN=NN1C)C(C)(C)C(=O)O	Z3024178079
CN1C=CN=C1C2(CNC(=O)[C@@H]3C[C@H]3C4=CNC=N4)NC(=O)NC2=O	Z3024745485
CC=1C=NN(C1)C(C)(CC2CCOC2)C(=O)O	Z3025256408
NC1=NC=C(CCN2CCCCC2CCO)S1	Z3025573420
C=1C=C(NN1)C2CCN(C2)C=3C=CN=C(CSC=4C=CC=CC4)N3	Z3027211725
CNC(=O)C=1C=C2COC3(CCN(CC4=NC=5C=CC(O)=CC5O4)CC3)CN2N1	Z3042984568
CC1=NN2CCCNC2=C1C(=O)NCCN3CCCC(C)C3	Z3063545354
CN1C=CN=C1CN2CCC(CC3=CNC=N3)CC2	Z3063574905
O=C(O)C(F)(F)F.CC(C(=O)O)N(C(=O)C1=COC(=C1)CN)C2CC2	Z7929102232
COC1CC(C1)(NC(=O)C=2C=C(Cl)C=CC2F)C(=O)O	Z3070342980
C1=NNC=2N=CC(=CC12)C3=NC(=NO3)C4CCC4	Z3071596405
CC1=NC(=CC(=N1)NC(C)C=2N=CNN2)SC(C)C	Z3076552083
FC(F)C=1NN=C2CCN(CC12)C=3N=CN=C4C=CC(=CC34)N5CCOCC5	Z3077288002
CC=1C=NC=NC1NCCC=2C=CNN2	Z3077803986
CN1C=CN=C1C2(O)CCN(CC2)C=3C=CC=4N=CC=NC4N3	Z3077806746
CC1=NC2=NC=NN2C(=C1C)N3CCC(O)(CC3)C4=NC=CN4C	Z3077806927
O=C1CCC(CN1)N2C=C(C=N2)NC=3N=CC=NC3OC4CCC4	Z3870555211
CCC1=NOC(=N1)C(C)SCC2=NC(=NO2)C=3C=CC=CC3OC	Z1232920786
NC=1N=CC=NC1C(=O)NCC2=NC=3C=CC=CC3S2	Z224346582
CC(NC(=O)C=1N=CC=NC1N)C2=CC=CS2	Z224355910
CSC=1C=CC(=CC1)C(C)NC(=O)C=2N=CC=NC2N	Z384039512
CC1CCC=2C(=CSC2C1)C(=O)NC=3C=CC(=NC3)NC(=O)C4CC4	Z1161030943
CC1=NC=CN1CC2CCCN2C=3N=CN=C4N=C(N)C=CC34	Z1900556150
CC1=CN2N=C(SC2=N1)N3CC(CC3C)N4CCCC4	Z2094425540
CC(C)N1C=CN=C1CN2CCCC(C2)N3C=NC(=N3)C(N)=O	Z1755274480
CN1CC[C@@H](CNC(=O)C=2N=CNN2)[C@@H]1C=3C=CC=NC3	Z1756382467
CCC(CNC(=O)C(=O)NC=1C=CC(=NC1)NC(=O)C2CC2)N3CCC=4C=CC=CC4C3	Z1162259421
O=C(NC=1C=CC=C(C1)C2=CC=NN2)C3CCC4=NC=CN4C3	Z928518508
CC1=NC2=NC(N)=NN2C(C)=C1CC(=O)NC=3C=C(F)C=C(F)C3	Z225966254
O=C(CCC1=NC(=NO1)C=2C=CN=CC2)NC=3C=CC(F)=CC3F	Z223934436
NC(=O)NC(=O)CN1CCN(CC2=NC(=NO2)C=3C=CC(Cl)=CC3)CC1	Z235768728
CC(NC(=O)CSC1=NN=C(C2=CC=CO2)N1CC(N)=O)C3=CC=CO3	Z237419848
CC1CC(C)CN(C1)C=2N=CN=C3NN=CC23	Z237578926
C1=NNC=2N=CN=C(C12)N3CCN(CC3)C=4N=CC=CN4	Z237579036
COC=1C=CC(=CC1)C2CCCN2C=3N=CN=C4NN=CC34	Z237579908
CC=1C=C(N=C(N1)C=2C=CC=NC2)OC=3C=CC(=CC3)OC4CCCC4	Z909649968
CC1=NC(=CS1)CN2CCC(CC2)C(=O)N3CCCC3C=4C=CC=C5OCCOC45	Z1167685075
FC(F)N1C(CSC2=NN=C(O2)C3=CC=CN3)=NC4=CC=CC=C41	Z242522180
O=C1CCCN1C=2C=CC=C(C2)C3=CSC(=N3)C4=CC=CC(O)=C4	Z1168423029
CN(C)C1CCCN(C1)C=2N=CC(=CC2Cl)C(N)=O	Z1168209124
NC=1N=CN=C2C1N=CN2CCCSC3=NN=NN3C=4C=CC(O)=CC4	Z915392196
NC=1N=CC=NC1C(=O)NCC2(CCCCC2)N3CCOCC3	Z237830890
CC=1N=C(SC1C(=O)N2CC(=O)NC=3C=C(C)C=NC32)C=4C=CC(F)=CC4	Z1404550565
C1=NNC=2N=CN=C(C12)N3CCCC4CCCC43	Z1272538160
COCC(C)(CC(=O)O)NC(=O)C=1C=C(C)NN1	Z1603701568
NC(=O)C=1N=CC=NC1C(=O)NC2CCN(C2)C=3C=CC(Cl)=CC3	Z1604894296
CCN1CCC(CC1)NC(=O)C2=NNC=3C=CC(Br)=CC23	Z1171745506
O=C(NC=1C=CC=C(C1)OCC=2C=CC=NC2)C3=CC=C(CN4C=CN=C4)O3	Z1171698196
CN(C(=O)C1=CNC(C#N)=C1)C2CCN(C2=O)C=3C=CC=CC3F	Z1608077550
CC1=CC(=NN1)C2CCCN(CC(=O)NCC3=CC=CS3)C2	Z1269664083
OC(C=1C=CC=CC1)C2CCN(CC2)C=3N=CN=C4NN=CC34	Z271677792
CCC1CN(CC(C)O1)C=2N=CN=C3NN=CC23	Z1173778597
O=C(O)C1=CC=C(O1)C(=O)NCCC2=NC=3C=CC=CC3N2	Z1609470776
CC=1NC2=CC=NN2C(=O)C1CC(=O)N3CCC=4C=CC(=CC4C3)C(=O)O	Z1609630092
CCCC=1C=C(NN1)C(=O)NC(CC2=CNC=3C=CC=CC23)C(=O)O	Z1444490816
O=C(O)C(CC1=CNC=2C=CC=CC12)NC(=O)CCNC(=O)C3=CC=CS3	Z398807642
CC(C=1C=CC=CC1)N2CCC(C2)NC(=O)CCC3=NC4=C(N3)C(=O)NC(=O)N4C	Z925904056
NC(=O)C=1C=CC(=CC1)NC(=O)C2CCC3=NC=CN3C2	Z927343284
ClC=1C=CC(=NC1)NCC2=CN=C(S2)C=3C=CC=NC3	Z1611006416
